,json_file,pickle_file,line_id,png_file,png_w,png_h,draw_ori_pos_x,draw_ori_pos_y,xtrans_pix,ytrans_pix,rotate_ccw_deg
0,01000_1.json,01000_1.pickle,1,01000_1_000001,1537,184,56.9000680961945,188.1851398534404,-16.89113538903693,1.4172561639297505,-0.581580588595004
1,01000_1.json,01000_1.pickle,2,01000_1_000002,1535,176,72.9000680961945,168.60168658754534,-5.04103818140299,-2.69038884211622,0.2590412925274003
2,01000_1.json,01000_1.pickle,3,01000_1_000003,1541,183,79.59556213442642,186.8320213909695,-7.750103709619447,-2.1000149659311176,-0.5893229659469403
3,01001_1.json,01001_1.pickle,1,01001_1_000001,1811,180,73.59644713607494,172.11234275197248,28.857901137567143,3.9553417431635616,0.04255054997696213
4,01001_1.json,01001_1.pickle,2,01001_1_000002,1800,181,65.59644713607494,157.57848968712625,-5.403348811912274,0.8535187379593727,-0.07641516564726983
5,01001_1.json,01001_1.pickle,3,01001_1_000003,1804,173,73.59644713607494,156.260843132447,-13.361091656073555,0.6560813994921451,-0.6644353926123144
6,01001_1.json,01001_1.pickle,4,01001_1_000004,1809,176,75.84564726788292,167.49307309799633,-8.279105049218522,-3.1766402641796185,-1.8181245685492846
7,01002_1.json,01002_1.pickle,1,01002_1_000001,1951,184,46.54911797116137,181.04650102130364,-64.67149888842569,5.022785905658152,0.613815818361358
8,01002_1.json,01002_1.pickle,2,01002_1_000002,1949,173,54.54911797116137,152.35542817068685,-16.99775906693958,-2.4226221955826466,-0.12421721220608362
9,01002_1.json,01002_1.pickle,3,01002_1_000003,1957,173,64.90892099051504,174.54565553656795,3.644798545055267,2.2125134192483467,-0.6068010947045482
10,01002_2.json,01002_2.pickle,1,01002_2_000001,1736,180,53.04494130994604,176.61228892652906,-25.362573383670522,0.7489280916460436,-0.2699684517045352
11,01002_2.json,01002_2.pickle,2,01002_2_000002,1734,170,69.04494130994604,155.8505392237028,28.817642975788143,-2.472960799086232,-0.18042851749441094
12,01002_2.json,01002_2.pickle,3,01002_2_000003,1730,169,61.04494130994604,157.36799732434,-46.3333570430444,2.6166333215377966,-0.26764604545275883
13,01002_2.json,01002_2.pickle,4,01002_2_000004,1738,157,61.04494130994604,153.7300953486614,30.2024133630975,-5.784908371586939,0.5182530095966084
14,01002_2.json,01002_2.pickle,5,01002_2_000005,1734,162,68.58062939260495,154.70934613688422,17.661076590949637,-0.23824733810081858,1.2261163515656293
15,01002_2.json,01002_2.pickle,6,01002_2_000006,1739,165,61.04494130994604,158.3296096021403,-46.27738094591609,5.647063889165699,-0.7683587848417955
16,01002_2.json,01002_2.pickle,7,01002_2_000007,1746,165,73.33532992725205,156.9137915627349,-16.387327850114634,1.8067362281252486,-0.8489981206722961
17,01002_2.json,01002_2.pickle,8,01002_2_000008,1735,174,70.21634624883713,160.60709348203255,-48.468584195549965,-1.7113002454746804,0.33392140767162964
18,01002_2.json,01002_2.pickle,9,01002_2_000009,1744,170,69.04494130994604,157.532943882285,-9.30816958994609,-1.0431336301027274,0.8581554638735749
19,01002_2.json,01002_2.pickle,10,01002_2_000010,1739,178,72.8081864811966,175.57005202836348,-25.896001911313405,2.9417966384736465,-1.3321536342963722
20,01004_1.json,01004_1.pickle,1,01004_1_000001,1786,216,91.8953949573183,206.69573864964119,48.677415905101086,-9.332444318376332,-1.0157889072651716
21,01004_1.json,01004_1.pickle,2,01004_1_000002,1784,202,83.8953949573183,189.13041355849526,55.676207581425054,-2.6152276000696606,-0.8802703134564019
